data_id,road_id,vehicle_id,origin,origin_state,destination,destination_state,origin_lat,origin_lon,destination_lat,destination_lon,distance_km,slope_deg,elevation_m,rainfall_mm_24h,temperature_c,humidity_pct,wind_speed_kmph,soil_moisture_pct,forecast_disruption_risk_pct,past_landslides_12m,past_floods_12m,accidents_12m,bridge_capacity_tonnes,congestion_index,traffic_volume_vph,vehicle_speed_kmph,travel_time_hr,eta_min,delay_min,cargo_quantity_units,current_stock_units,daily_consumption_units,forecast_3day_demand_units,shortage_flag,weather_risk,terrain_risk,road_condition_risk,incident_risk,traffic_risk,historical_risk,dynamic_risk_score,accessibility_score,earthquake_magnitude,earthquake_depth_km,pga_g,pgv_cm_s,wave_amplitude_mm,dominant_frequency_hz,ground_displacement_cm,wave_arrival_time_sec,route_safety_index,stock_days_remaining,estimated_fuel_liters,delivery_urgency_score,combined_transport_risk,road_type,road_condition,weather_condition,incident_type,incident_severity,cargo_type,supply_priority,bridge_condition,earthquake_transport_impact,verification_status,risk_level
DATA_00079,ROAD_767,VEH_5155,Guwahati,Assam,Shillong,Meghalaya,25.761302894763478,91.80415733631955,25.564670237642854,92.2954448801147,248.11369505926453,21.750950129876834,775.6720519323067,67.5053787068896,15.092341529806731,74.84472267531216,35.665947135804046,32.51037184830686,54.727506372279734,1,2,6,31.93160551698668,0.890806611219961,1283,37.217815210742685,4.380220343840969,100,84,687,13252,770,4558,0,0.1802228940395006,0.5066748344931656,0.7288648983147016,0.7406829866801274,0.5912202936235511,0.6476515573667879,18.64369579592094,0.4918277604388273,3.1191143222472544,35.43506473460514,0.15766252011434448,16.28301785685631,8.267903562070568,5.245017940795094,3.001227208799773,7.2035172328502775,0.38416439857512097,4.337516134383958,162.03149377178363,0.7071462993996456,84.45479928520209,Rural Road,blocked,heavy_rain,flood,low,essential_goods,high,good,low,verified,High
DATA_00080,ROAD_923,VEH_9489,Guwahati,Assam,Shillong,Meghalaya,25.786006511708695,91.05041402709439,25.599514912892488,92.17055772101868,73.28432374815416,37.9372025981331,388.1209160822737,147.64117219707967,10.90152832860872,60.76654813793198,5.015799952004287,31.02113325952736,89.74537150617651,5,3,7,42.2885507641746,0.38250213068522243,909,40.27254834252602,1.601707107183224,37,90,481,2477,1425,3230,1,0.37798007108740606,0.7524119035989514,0.2810364103696549,0.870445711580069,0.4638072069270244,0.42316517576519685,15.325601609628837,0.3312760901104731,5.902270545270568,30.24952385022192,0.02406995100266298,11.613983544523517,5.131057829288154,4.059693049811864,0.5850449876093206,17.832167177779475,0.38038537065147704,5.841130504893705,203.51258296036067,0.3750990441883676,45.42149124506441,Rural Road,blocked,storm,landslide,high,essential_goods,high,good,low,verified,Critical
DATA_00081,ROAD_491,VEH_4610,Guwahati,Assam,Shillong,Meghalaya,26.1769129760651,91.34489520788374,25.31573069402893,92.74207939326037,138.7959699571128,38.52707156146135,116.52942591452238,82.59271728014231,30.804426123080717,61.17159242129349,10.115518658915045,67.15885417472697,75.68597515940242,3,4,0,17.661008718679117,0.8451169918685302,1075,35.69363897798133,1.7021137358154306,323,34,948,13225,1699,2457,1,0.689689798353115,0.28788909754412806,0.293645214275971,0.31232429866062783,0.283366025702754,0.7679523840528454,73.54342969731825,0.46702053000775484,3.5312790592776016,41.15753922065773,0.20314866158501765,3.27769136044066,0.9691782118600509,9.602017156562333,2.4633243163610614,5.165591903821416,0.799962536089359,9.621937814208627,215.80238404509214,0.4598375747685673,35.233352477753385,District Road,at_risk,rain,flood,high,essential_goods,high,good,low,verified,Low
DATA_00082,ROAD_653,VEH_1533,Guwahati,Assam,Shillong,Meghalaya,26.002475212121674,91.5905753842786,25.68633864653039,91.72724047075477,244.5966549045196,17.119420919116777,1287.0157657634372,135.03048944324055,21.50176475116075,81.0144747076842,5.650098823574691,34.752666999101336,56.48065751835574,1,0,8,26.390266997039923,0.5902224770894171,631,29.35762209764249,1.9456696905513504,167,60,2711,6621,1049,2406,1,0.43915430432875435,0.43527435481973065,0.7017566107053138,0.39206238898233225,0.420474077937779,0.4605831931822849,54.99868027254746,0.9344543388628925,4.413280306448174,37.4404764856597,0.3237225687563928,16.469622618686593,7.263991502266387,8.23678822906499,2.7767002371035048,26.407718468622004,0.33724424989589014,8.200337124111737,191.1719531465196,0.5310909171698082,10.779383287791768,Rural Road,at_risk,rain,flood,high,essential_goods,high,good,low,verified,Medium
DATA_00083,ROAD_161,VEH_4530,Guwahati,Assam,Shillong,Meghalaya,26.313818069206846,91.7148091365282,25.629862212362156,92.08481126478293,96.97100385834943,31.84265159436738,713.6354357937066,54.00615278762076,24.008750870356614,91.93300590999957,19.174315399883056,21.3884733529632,19.6989991373363,4,4,0,45.357900439094784,0.8704932487343313,507,48.84268782134892,4.074260157124849,305,22,3396,5663,1027,3563,1,0.7197954937012563,0.45754409366627014,0.1627260171238839,0.5909310179145549,0.4710016645891201,0.8652755447915097,75.7780355343989,0.680435489533751,5.262172703842577,47.142666678842396,0.17139272270806447,9.014513269023558,6.200639353707793,4.642954480946861,4.535365256344679,6.977798186615012,0.4405378413181942,3.8213385705046656,171.92794692184907,0.6973034395816227,58.43079784193294,Rural Road,at_risk,storm,pothole,critical,essential_goods,high,good,low,verified,High
DATA_00084,ROAD_817,VEH_2311,Guwahati,Assam,Shillong,Meghalaya,25.710571491471757,91.59556837495055,25.09555371898258,92.71783176021499,128.83273322984397,17.73158431319958,191.50324497238057,33.09951583860912,29.27334263865138,73.57922561038164,59.78075522615623,27.274988281515675,59.44817373470924,0,1,3,17.950894332819754,0.8452716641752203,898,35.46853267749993,1.8606808562335573,175,56,2766,3071,568,5215,0,0.12285703441593032,0.6308393082430437,0.7882950539307141,0.360161053325183,0.48092379252429884,0.8799852363520757,52.84089129745982,0.40431082070923563,6.261749349351982,27.793797294829755,0.2715685681672831,19.42130302653638,7.036704193689065,2.5933297598174088,2.9879209941828035,20.776188066026492,0.6450957954980849,6.075860380491587,142.77845597976417,0.6476697740975684,34.77290624911973,District Road,at_risk,rain,none,critical,essential_goods,high,good,low,verified,Critical
DATA_00085,ROAD_968,VEH_3233,Guwahati,Assam,Shillong,Meghalaya,25.843884917249994,91.70379693286604,25.008317110596373,92.69871491446726,237.80022772966862,13.698991044608997,911.0140197674772,74.19668500695576,10.228314989408329,69.36958909711551,21.110743715131328,36.1850775463411,10.577438800461403,1,2,0,28.077535678446175,0.4293886952529077,1248,41.85531832082275,1.8744286477415426,360,49,3593,7199,751,3054,0,0.43779150620295415,0.29164945195084846,0.7116306352612917,0.8279635227514279,0.7460599523420605,0.6477122323028154,34.927379827141706,0.7571951690983638,5.761519156643553,42.35234596396148,0.020035091630072662,8.845173653751699,8.564123829237719,2.6416646110237854,1.4479764964564272,20.92231773870867,0.6324105897317607,3.4492071740646164,165.11960056199953,0.3314526097808078,11.551631779759708,National Highway,blocked,clear,landslide,low,essential_goods,high,good,low,verified,Low
DATA_00086,ROAD_322,VEH_6601,Guwahati,Assam,Shillong,Meghalaya,25.920243027147478,92.17858800812955,25.498395755871858,91.98281620593957,180.29500463625553,12.720352427880576,153.95310641395068,22.507056509966173,12.005577430789598,83.77563117313372,13.03483041437051,38.65525047701376,41.39374200784247,3,0,3,34.0117182691033,0.245282990885927,612,60.862536199978514,5.055386260668823,92,31,1776,13635,1207,2924,0,0.25934390104314464,0.6882582233607528,0.1751682431765742,0.63280630697081,0.26675770564571344,0.4112983684625763,82.284972755966,0.9021614349804623,2.5588993875259027,16.34445745622046,0.05427485359653682,14.836504480254145,7.498300871154108,5.946219501557471,0.6107075606775558,17.030739828668537,0.4091691586308669,4.243839904574127,36.719690779767724,0.6666863490078729,87.8619248348048,State Highway,blocked,storm,pothole,low,essential_goods,high,good,low,verified,Medium
DATA_00087,ROAD_902,VEH_8786,Guwahati,Assam,Shillong,Meghalaya,26.188406538935098,91.23248791364654,25.770797000001966,91.82333893332637,134.98141751455034,8.35969354351487,1266.105894384505,49.6980078909206,18.46055241876259,93.63432679223857,46.775809074806254,24.20366349953606,38.44141402517253,0,3,3,20.387145240206156,0.5290826606241836,319,26.29137288326132,1.7797104697083495,315,82,3299,6690,1949,4493,0,0.11708226614743458,0.40221514915327716,0.6795193262978325,0.30055699288048177,0.1315908341723807,0.6653007831424474,54.1317353444548,0.6070505576042706,2.6679734760843816,29.603679832749314,0.023393345237950013,11.767332945361046,5.527481333964421,3.9131278812261043,2.3419736055778135,26.69154599892899,0.6190759609649464,8.745047748019418,61.07726704699718,0.5717962012329536,45.95073598365346,District Road,blocked,heavy_rain,accident,low,essential_goods,high,good,low,verified,High
DATA_00088,ROAD_735,VEH_4912,Guwahati,Assam,Shillong,Meghalaya,25.820694094307747,91.09501263489898,25.967163157008265,92.56476465391917,63.66997406286034,31.484880479015338,1261.4811103480574,91.07239192893984,29.143352387746386,56.935918126901726,20.572099594347193,48.68631694364007,35.76192445186622,5,1,0,18.36897040390982,0.6271128241221895,189,61.75966789491457,1.2137584647723534,46,25,638,8952,692,1708,0,0.5568097450837592,0.7690396212851931,0.6263370066279748,0.5206570900915294,0.66105121725977,0.3047508242671825,40.64478140660073,0.6544652181743376,3.956300788403051,12.834958438004879,0.255499150496685,18.674009699371968,2.2456333162363147,5.422649512854467,4.448836625817332,6.998920080821801,0.7607139643076188,1.5463016945744634,150.5544751307549,0.8567707003899023,43.27625621678025,District Road,blocked,clear,flood,high,essential_goods,high,good,low,verified,Critical
DATA_00089,ROAD_842,VEH_4784,Guwahati,Assam,Shillong,Meghalaya,26.031661051402473,91.28419061966001,25.526192021793698,91.82339193777021,163.82476231400497,22.102791589087392,404.1264157691591,132.1740608861287,28.729858949434313,68.68330701123831,10.803280004453566,64.70370099216294,38.6370692697123,2,0,3,31.055220734993103,0.6321938838188349,313,28.34046594517737,1.4921809623003752,235,64,1582,11773,623,5273,1,0.8468159756202941,0.8219879765221774,0.5400650739160954,0.8974802513399965,0.7758832119209738,0.429874633337166,59.326857552984094,0.8196162312805708,2.88847700063065,22.938036801938225,0.38502296326610747,5.573728566614905,5.5471371479071365,4.375567673827513,2.751193528106321,23.61445871257952,0.4520059814539272,5.071631267871693,240.96049695719313,0.20013693949892591,12.773032178256791,District Road,blocked,clear,flood,moderate,essential_goods,high,good,low,verified,Low
DATA_00090,ROAD_941,VEH_5521,Guwahati,Assam,Shillong,Meghalaya,26.419112082970614,91.76690723251167,25.570668205066937,92.24309537933118,41.68603933363667,39.74965636307249,882.6286696241406,54.331497707831765,13.902677658648823,61.924468066682884,53.92939438684705,37.489983411949794,30.49950707618846,2,1,3,25.51058510852366,0.5563897275912657,1265,65.8940901672234,4.538462746326689,196,61,908,8999,1991,5620,0,0.5761849620476641,0.3403146030746197,0.6846314895650217,0.561026956925071,0.16278191673828307,0.14473816705865553,68.9631052569097,0.4609476552146999,2.586805485830398,42.685668001861686,0.34517376169311836,8.913912539740469,8.704744750121959,8.828078627090978,1.1335883568107579,21.31947957900877,0.6216111440215797,1.1029094286634318,199.91918908241064,0.46774087352968424,34.38267143033943,National Highway,at_risk,rain,pothole,moderate,essential_goods,high,good,low,verified,Medium
DATA_00091,ROAD_542,VEH_5747,Guwahati,Assam,Shillong,Meghalaya,26.286368298488277,91.22201860098752,25.33616817804087,92.11861105071658,191.42245874808393,7.821504338977879,1031.859088529834,121.25434362653003,16.563949414543618,67.9337166814658,28.89701111287163,68.85093613808053,70.96263357095168,3,3,9,31.832287569160506,0.25848682217515173,909,52.61242194895844,1.5785461521627142,345,67,1208,4970,446,3081,1,0.358729312924969,0.8393104647160663,0.17167571850138819,0.6373980427597883,0.4388324818925121,0.37864628547721946,37.451685399686866,0.6454078617808028,2.8603318101789243,10.968273213410761,0.23859684446302915,6.791558103381469,9.878988786244546,6.54598895009053,4.950795911356659,16.055252630856288,0.3020729326331943,1.4038979583823592,209.08868202965823,0.33977964952402906,39.90566322564555,National Highway,open,clear,landslide,moderate,essential_goods,high,good,low,verified,High
DATA_00092,ROAD_439,VEH_4424,Guwahati,Assam,Shillong,Meghalaya,26.240012985006015,91.31781297032313,25.546424213970198,92.47546169337821,146.2240126065616,35.012589362508805,1159.171387857721,147.6241121573993,34.8075532058901,81.27820146414626,41.75433200606233,46.36246689267714,82.48322288008234,0,2,1,33.43796816857062,0.30436507564973625,223,34.200677052399534,4.840536719790822,346,34,417,8617,1640,968,0,0.41091611778958337,0.31704830326427,0.7816663558058069,0.6280802986634918,0.7914258188479628,0.11526265914735534,75.71873099981369,0.6870583585641713,4.384761214934233,19.24674480551268,0.13594485902058626,8.23332285629411,9.770797010920571,1.8964334065828363,1.5772798465438986,26.669318638202995,0.5720924516142493,2.677756486757671,137.64643514549775,0.5205903835034464,84.10799784211468,National Highway,open,rain,flood,high,essential_goods,high,good,low,verified,Critical
DATA_00093,ROAD_409,VEH_4869,Guwahati,Assam,Shillong,Meghalaya,26.49599441124681,92.4678817372909,25.275878278999723,91.58061260591097,79.26625387441942,14.675646115969478,758.1900023943449,70.81196720890945,34.998795020367695,94.56627138946925,56.927518401456354,86.43814928541757,28.046615810220345,1,0,5,26.96251534969461,0.4142772773321376,381,24.38975085686507,2.6021391701992456,343,80,3011,4726,1154,2869,0,0.44117199760995607,0.3499062115534269,0.584295107896833,0.459335348261796,0.20541770581458368,0.6219781168614419,55.672149046471475,0.7130364771938233,3.9215125329861333,18.092409331377645,0.28003831501101684,3.6240831901950346,6.9476144769067805,9.08778852756507,4.5478135770280845,15.751607454509621,0.8363014666962909,7.930449979799773,172.65214443155926,0.5953910011200494,22.64383334964288,National Highway,blocked,clear,landslide,high,essential_goods,high,good,low,verified,Low
DATA_00094,ROAD_863,VEH_5485,Guwahati,Assam,Shillong,Meghalaya,25.651957055770666,91.28190040335176,25.131545880323248,91.53405768790232,246.769786408214,33.90185537506825,1148.8090593640984,26.194109550672135,25.140112781346417,77.55629096471526,37.79983809419006,36.16386643138864,12.086759423769315,0,2,6,17.78164006087888,0.7238609998023642,374,45.116229372523065,3.825914677815133,221,23,3690,7348,1306,4781,0,0.23102910037791624,0.28101844806807963,0.4268713281425168,0.8750520647467032,0.8403480665079277,0.860158433991933,30.5787948665445,0.7035043153254879,3.713392419904604,18.113343047433077,0.385254551144508,4.8866800088926405,1.9353663778723127,9.592291622390215,2.196426014122702,20.426484027866813,0.6815038928942898,8.800974146410109,224.7070560643551,0.499288978304019,72.09717753042355,Rural Road,blocked,heavy_rain,accident,low,essential_goods,high,good,low,verified,Medium
DATA_00095,ROAD_140,VEH_7347,Guwahati,Assam,Shillong,Meghalaya,26.0161266830948,91.94597282963908,25.049295449181276,91.87853317090436,111.54917503454864,21.78466546650245,617.7420512978056,81.28972666145917,30.69052519014377,70.76062237837834,28.23542003477428,62.91939954707247,14.363733345242116,0,1,8,33.093937759314834,0.2137916950200733,1799,52.30507539648491,0.9974244421314995,286,14,936,13758,1498,5376,0,0.4144533718440492,0.35876874596408515,0.11992969023512945,0.46294458860346954,0.8172940058269166,0.8166359257813215,76.77839131525027,0.2676347459671029,6.435322574829163,22.962991205369654,0.224390274512263,13.322952175409247,7.172403506976105,2.4759462435943815,3.6663116560706577,7.279781012640322,0.6943586968971707,6.706651764113385,44.19397240772018,0.6950953831438806,68.14990686837828,State Highway,at_risk,storm,none,moderate,essential_goods,high,good,low,verified,High
DATA_00096,ROAD_829,VEH_1840,Guwahati,Assam,Shillong,Meghalaya,25.919581691235766,91.46427745815548,25.768630422360943,92.0801357043938,164.08415542215172,36.66560559524103,299.84176328421574,101.78848413255044,13.289275795302142,59.12832673757508,39.24081803930379,37.71776825826275,46.69141262628293,5,1,2,44.93938697466611,0.5348009276834402,111,50.39919655125696,3.2140673794473034,141,75,2901,8794,1229,4259,1,0.1635239338947329,0.5800816834364714,0.29577053715090673,0.5378732876665171,0.5958128310956682,0.546038918615111,72.76767532925778,0.2366890999572723,3.2154670586930747,15.930246727187614,0.35015104424171745,13.412260686094886,0.559866307859638,8.68446358510769,3.3349827147309745,25.95036089481515,0.40890908264948245,9.283462284425825,36.032056618479785,0.4918698466987507,24.259871340593826,District Road,blocked,rain,accident,high,essential_goods,high,good,low,verified,Critical
DATA_00097,ROAD_876,VEH_8001,Guwahati,Assam,Shillong,Meghalaya,26.34330963008457,91.09738879978097,25.470816844214095,91.65863019900773,217.66382644412118,37.396233136668215,659.6544958352271,16.762731807918524,20.343947731823885,59.44304161751514,16.497803916506136,24.072921109580662,55.70936604126007,2,2,5,49.27724809955247,0.523157298488553,279,44.183149160472354,4.287598530398898,177,54,2693,14890,948,3027,1,0.8416842945200987,0.5914319846787115,0.49711754035774347,0.6833477951994992,0.4981928914338616,0.7463842879528237,76.85645768536928,0.3745412296164058,5.781058969130118,21.61952256538202,0.3610613149702322,4.677553303763548,1.358429917954434,5.183970709362228,3.9836627661409123,23.436709390593652,0.3451315854467082,6.537771947613977,118.29222081720273,0.23184453274052277,37.972003555545506,State Highway,open,rain,pothole,high,essential_goods,high,good,low,verified,Low
DATA_00098,ROAD_441,VEH_6592,Guwahati,Assam,Shillong,Meghalaya,25.89604932609496,91.85338231119506,25.960112825252992,92.58165560087798,64.62358337654477,32.02742910815604,1517.5030102915514,55.39905886390147,33.05699413129556,71.55987230112655,31.097524939842454,22.489077562061365,20.86031167596311,4,4,5,20.438520103335506,0.4684943490747113,1199,64.79643007185669,3.043585414528397,241,7,3620,9537,913,5528,1,0.5441417666428415,0.11497474436916387,0.5619181137412387,0.3653754341574629,0.8329491608621445,0.7366262397384378,19.63491289222933,0.3119786795999483,2.955347051794403,43.62956614231263,0.31147238837428304,7.4438959411439045,3.87735962077831,5.808458585900455,0.8298474390425398,20.142227223062193,0.3311652371036582,2.051601743559116,201.0273858464997,0.4157969936258072,78.62555820614064,National Highway,at_risk,storm,none,critical,essential_goods,high,good,low,verified,Medium
DATA_00099,ROAD_903,VEH_1612,Guwahati,Assam,Shillong,Meghalaya,26.277790391460794,92.37003076925059,25.44377409298714,91.53241520701894,131.01253396376842,35.32785183959011,950.0923243308977,66.88504383968665,14.755291964880357,91.56365455505428,45.2842586715769,56.65395730529062,72.04265673597929,2,1,8,20.01532667824513,0.7974391883507463,1783,69.1136736936956,3.3388064110424,97,26,3167,1598,1240,4075,0,0.10328789538729968,0.8458698752166626,0.6496418645866157,0.575430064629764,0.1696607132750138,0.4735007219862096,18.22978390170036,0.5904332840788002,2.948925089067688,36.3593714671,0.13488095347959428,6.93713520040456,5.860086377212699,3.8092860858861917,4.460677922138784,13.022009246154783,0.33478194773642095,3.4898458480125827,96.80870286283714,0.5087809359266373,19.41206709900749,State Highway,open,heavy_rain,none,low,essential_goods,high,good,low,verified,High
DATA_00100,ROAD_244,VEH_5641,Guwahati,Assam,Shillong,Meghalaya,26.074082942640967,91.25691246320952,25.311377559701075,92.65991603613168,144.3327334675115,38.41532607132128,186.23451233748935,100.73263743915348,10.724817155066052,90.64815834460643,7.775080582693073,46.85197475378209,16.889566437283598,0,1,8,28.7170866225988,0.6637420749433122,1313,51.47353449321329,4.2956869329997165,258,78,1656,6119,980,2523,0,0.8789455111192702,0.7045943484570282,0.4725562904345352,0.20543622429916955,0.7502808141848475,0.8357512336885894,47.77931337660856,0.5416881280600561,3.773939647407892,37.37911899221498,0.15312089241116456,14.494102139498116,4.760886329497022,3.0852479228901446,1.1189722695843007,26.527406926397394,0.6318594610738525,9.215754496090442,113.21730663071901,0.6897302347576997,63.21444948335167,District Road,at_risk,storm,none,low,essential_goods,high,good,low,verified,Critical
DATA_00101,ROAD_230,VEH_9322,Guwahati,Assam,Shillong,Meghalaya,25.602932210308953,92.22632933833755,25.79675777336196,91.92363064678754,169.37382494146016,20.06270575739226,1447.13259721995,63.25934772310684,23.318639148208284,68.0367413652995,27.739304811668696,63.461238719957876,53.835921382320095,3,1,4,49.08621059271032,0.40705316702163186,797,30.41190729063589,4.317329233514786,250,55,2523,13899,1000,5360,0,0.23846836485035566,0.6356841568821334,0.691493635957618,0.6695270572554366,0.7693985550798792,0.19145828838445622,56.725284549620675,0.444033570709197,4.9177609257304145,13.906156367666437,0.31181777561063967,9.459108414853409,3.218750090656115,4.652143274444853,2.99129590797218,22.13771704846373,0.617483790516409,8.378791558818513,98.66685465884511,0.6514923808136235,14.9185777250129,State Highway,open,clear,landslide,moderate,essential_goods,high,good,low,verified,Low
DATA_00102,ROAD_424,VEH_5910,Guwahati,Assam,Shillong,Meghalaya,26.070276407855353,92.36980639785035,25.304550133038326,92.72633328674495,119.98721767285451,19.213027970401352,1770.3865159727666,52.470585630810845,18.606615660766003,54.01793320642943,5.446558882534435,89.04951539434248,42.33579328515336,4,4,7,19.464449397010217,0.3353477302933368,856,65.05378475371194,5.8234473414137975,30,90,2493,14447,1035,1798,1,0.7925437094639822,0.28819293637106114,0.6617775058160059,0.4154146589351553,0.3545018476949552,0.40623169187326824,41.70955315577464,0.6088390909762088,5.226067151946585,36.49950241250101,0.09435331566744622,10.022556846159013,2.044623013162102,4.461355519219852,4.6224102139580205,25.999067168167883,0.30798710362560755,9.977104387094238,175.7648684326452,0.2939942137012029,15.739679723017952,National Highway,open,storm,accident,moderate,essential_goods,high,good,low,verified,Medium
DATA_00103,ROAD_565,VEH_9346,Guwahati,Assam,Shillong,Meghalaya,25.924124684572593,92.23010713737509,25.384714717830025,91.79346319393463,117.69752717801815,5.21721088300921,112.63098554682318,115.60372192464389,22.4539240909375,82.89110210279932,44.1671499430767,38.84753136902039,84.1251561320819,3,3,9,35.17233236017786,0.12676950084110167,177,48.40747888507997,4.376853984051811,87,74,2172,12313,463,2063,1,0.4719490618523928,0.1625876815519141,0.8119323826436436,0.17075708058614314,0.4779612578789165,0.6933488885386999,82.22877328701466,0.25856143879186744,4.992993926399867,35.347506564616324,0.37351818473463944,16.163866572178456,3.2624972701652593,1.4749684492667572,1.7177308550116888,24.463178331178312,0.5282081672387148,5.613967993516443,130.57728822635255,0.7136701832120105,43.681288571902826,District Road,at_risk,rain,none,high,essential_goods,high,good,low,verified,High
DATA_00104,ROAD_398,VEH_1447,Guwahati,Assam,Shillong,Meghalaya,25.786815654372873,91.12376525022262,25.505596109307277,92.60687883286842,83.90522329488189,29.624925135305663,325.3158967707767,101.46712919235054,17.02429828703722,88.60362728359556,5.781165553469986,27.80845830043783,23.969107812721422,0,3,9,35.7119543914784,0.2209084907719829,1014,38.48834149831559,1.4646965074307412,150,62,940,14096,1380,1171,1,0.8872573261523334,0.8738765069548502,0.5764352734919896,0.7573790142187494,0.7700913756844299,0.7022090375041102,43.9063513571452,0.4873752447103007,2.706479539165493,36.42669154411107,0.08425011156266031,14.793982745065678,1.8393759568512142,6.1998165444228786,4.209165176193256,6.358144663695448,0.3850768471422698,8.375779085188725,36.81771932326323,0.5248104496234756,48.0985553868813,Rural Road,blocked,rain,accident,critical,essential_goods,high,good,low,verified,Critical
DATA_00105,ROAD_794,VEH_6172,Guwahati,Assam,Shillong,Meghalaya,26.46176272280703,92.02431446637068,25.04101761503044,92.69302578337998,166.6075547887419,20.034404069034423,1725.5122150123625,26.126969572004537,20.79464696543022,91.31189073877756,52.20956202590825,43.44771846326312,31.367025257537577,3,0,4,18.439687594302274,0.6234746252547313,901,43.055429672133556,4.214101155251265,153,86,2611,13623,699,5159,1,0.6421745281832119,0.8945718775982657,0.3506158622957024,0.10846239133359106,0.10678093333059246,0.15436156399227025,43.78741366296197,0.5939481979454342,4.2952824944855,37.41998208938306,0.3723445599002945,7.678811976081953,7.307456429126194,3.267064964307217,0.1702088126428597,20.48493059201935,0.23981733811612294,6.347247242252898,226.14256693406628,0.35177730221556325,57.95079805736713,National Highway,blocked,clear,none,moderate,essential_goods,high,good,low,verified,Low
DATA_00106,ROAD_359,VEH_5826,Guwahati,Assam,Shillong,Meghalaya,25.966955577287656,92.40427308986762,25.63878050784352,92.6995040080981,83.56821929628103,16.286420724861287,825.8717781065144,137.49439792321246,32.584787321757375,84.64462291192548,22.787227028261963,31.33762221523516,15.919764803223293,5,4,2,42.19870825993685,0.4062392019545461,781,69.79792835565605,1.920312332032854,165,22,2004,2137,1307,2543,1,0.24275373605181674,0.4936458355690865,0.2150980802812108,0.7149658586457585,0.2747091985581296,0.6146705335751158,78.88264559887885,0.7365502383131324,5.282614534624308,14.13148463811305,0.3604806195357526,2.3854705642002383,5.799176686480212,3.2553671523566132,2.229410261614799,27.412809822280217,0.3041979928091595,6.763017423509126,234.90108779454988,0.6652240855495533,31.314918489222208,District Road,at_risk,clear,flood,critical,essential_goods,high,good,low,verified,Medium
DATA_00107,ROAD_805,VEH_8898,Guwahati,Assam,Shillong,Meghalaya,25.621203650290102,91.80295611472847,25.99160138039975,91.93347162668695,89.65045759187194,20.169298191146485,193.83094441043787,72.70429530686769,34.92539490737465,79.11834842771302,25.094544883105502,79.73394548345198,37.205023217473496,5,0,8,44.44135554945005,0.7083624647051578,693,52.38962859031575,1.4714006748021773,50,49,2906,4129,912,4095,0,0.6044936459591542,0.38740889720024796,0.16788998773821684,0.6062330152868255,0.6882593464223414,0.21195436141311097,28.51649032365919,0.7398042760587309,4.037695495908121,33.71781713917408,0.10582179994327423,10.295418459077053,0.8173277822795797,5.864968424965952,1.5386543981613272,18.348501169114158,0.7839752045888055,5.043765497946495,249.06256630043768,0.22592987595125716,14.484356247018928,National Highway,at_risk,clear,landslide,critical,essential_goods,high,good,low,verified,High
DATA_00108,ROAD_853,VEH_3319,Guwahati,Assam,Shillong,Meghalaya,25.988894713326033,91.02859451030812,25.907178878173376,92.30388370796697,75.81698686851759,37.723412005357126,1202.936912491278,156.63600532238164,10.359130124049075,78.46976546382986,54.756429284092434,77.45174561112222,17.783379230609285,4,1,9,36.39290612916744,0.7682817255916744,230,60.89000888819634,1.084821601420553,284,76,3473,11086,751,1416,0,0.44096917115058365,0.7492168237918374,0.8857542022343182,0.6427182698369539,0.3593879528093483,0.8806826155429386,55.31769073167395,0.3029970514863164,2.7881338905357618,43.45708369156491,0.10853455075196926,16.068931728984452,7.689433247199268,6.337767277367627,1.6775186383434342,8.018637238795563,0.2988657618335266,4.736388918105197,181.66655177797116,0.5873854109309933,45.09289696433818,National Highway,open,clear,flood,critical,essential_goods,high,good,low,verified,Critical
DATA_00109,ROAD_823,VEH_5648,Guwahati,Assam,Shillong,Meghalaya,25.916222242217536,92.211117704871,25.77256270852694,92.40006583008885,67.41685027562235,31.551142230589978,1187.7036963449013,2.813458728289957,23.07717160329579,68.54140960251107,56.5949285745635,62.73765920413397,13.009696958227135,3,0,0,21.300016344353228,0.49991010792285084,280,51.35958270225063,4.804206666772058,208,53,218,10137,782,2472,0,0.8892828198087156,0.8814331835251084,0.5951367519015152,0.7901848480768695,0.889425698159473,0.5060326052860983,47.4951204949855,0.6698481838740062,6.20454782513205,18.324348114856058,0.022745118053085208,2.008311366145765,1.3042553991586494,2.3429567528306965,4.218908472678581,27.78710929200292,0.5482603864627084,2.437836341792968,232.60143387839952,0.23781933003218908,39.13544552628071,State Highway,at_risk,heavy_rain,pothole,critical,essential_goods,high,good,low,verified,Low
DATA_00110,ROAD_218,VEH_2160,Guwahati,Assam,Shillong,Meghalaya,26.3950791749008,92.0821046208384,25.592706662265673,91.9237640086173,65.71282097570563,3.646064340829861,1250.6493279876834,133.27503926636416,18.142123973008847,85.05388755318506,22.937272358894447,26.864489366101356,69.01982928073136,4,1,2,45.44602060316841,0.4004259103021929,551,23.676485818248338,3.718007416756767,57,55,793,4541,1548,4627,0,0.4098642431109254,0.20912369166457767,0.6758569728979762,0.6056168935214887,0.8804447130542667,0.2617687126153191,23.904823528577545,0.7191578971333754,4.440245584097616,12.386068785370634,0.3184869668710588,3.5935284876158526,8.546183392124146,5.127210324734557,0.8560065835840841,13.589400205733916,0.820486280371346,6.4327238456241265,202.64806712997864,0.6465994497160024,58.92224723433142,State Highway,blocked,rain,none,critical,essential_goods,high,good,low,verified,Medium
